rank,min_ov,max_ov,n_ov1,n_ov2,n_ov3,n_ov4,var_ov,sigma_min,sigma_2nd,d_min,d_max,d_mean,gram_eig_min,fiedler,fiedler_bin,lap_eig3,null_dim,null_min_weight,group
9,1,3,8,19,18,0,0.528395,0.000000,0.681349,2,8,4.2222,-0.000000,17.935906,10.000000,19.531508,1,4,FP
9,0,4,6,22,14,2,0.661728,0.000000,0.302621,2,8,4.6667,-0.000000,16.873484,8.000000,20.154701,1,8,TN
9,1,4,13,10,21,1,0.795062,0.000000,0.505374,2,8,4.1111,0.000000,16.684166,10.000000,18.163234,1,4,FP
9,1,4,7,22,15,1,0.528395,0.000000,0.355960,2,8,4.5556,0.000000,18.214116,10.000000,19.249156,1,4,FP
9,0,4,5,24,13,2,0.617284,0.000000,0.456295,0,8,4.4444,0.000000,17.046979,8.000000,19.791300,1,8,TN
7,0,5,3,22,16,0,0.839506,0.000000,0.000000,0,6,4.1111,0.000000,16.494583,7.000000,19.673748,3,2,TN
9,0,4,13,11,15,5,1.106173,0.000000,0.579540,0,6,3.4444,0.000000,14.780212,8.000000,18.156217,1,8,TN
9,0,4,8,20,12,4,0.839506,0.000000,0.393401,0,8,4.0000,-0.000000,16.300487,8.000000,18.253113,1,8,TN
9,0,4,7,21,13,3,0.750617,0.000000,0.382644,0,8,4.1111,-0.000000,16.452561,8.000000,19.321247,1,8,TN
9,1,3,4,27,14,0,0.350617,0.280001,0.656440,2,6,4.6667,0.022445,19.278510,10.000000,20.217285,1,4,FP
9,0,3,4,24,16,0,0.483951,0.000000,0.526008,0,6,4.2222,0.000000,17.956286,8.000000,20.144250,1,8,TN
9,1,4,10,16,18,1,0.661728,0.000000,0.648156,2,8,4.4444,0.000000,17.454887,10.000000,18.679550,1,4,FP
9,1,4,9,19,15,2,0.661728,0.000000,0.444932,2,8,4.4444,-0.000000,17.007891,10.000000,19.149095,1,4,FP
9,0,4,10,16,14,4,0.928395,0.000000,0.476356,0,8,4.1111,-0.000000,15.908871,8.000000,18.051792,1,8,TN
8,0,4,6,19,16,2,0.795062,0.000000,0.000000,0,6,4.1111,-0.000000,16.523676,8.000000,19.535877,2,4,TN
8,0,4,8,18,16,2,0.750617,0.000000,0.000000,0,8,4.1111,-0.000000,16.621857,8.000000,19.196037,2,4,TN
9,0,4,9,16,17,2,0.795062,0.000000,0.339749,0,8,4.3333,-0.000000,16.754704,8.000000,18.717479,1,8,TN
9,0,4,12,13,14,5,1.061728,0.000000,0.498957,0,8,3.8889,0.000000,14.533545,8.000000,19.279558,1,8,TN
9,1,4,9,20,13,3,0.706173,0.000000,0.640887,2,8,4.5556,0.000000,17.000963,10.000000,18.626314,1,4,FP
9,1,4,6,24,14,1,0.483951,0.000000,0.624143,2,8,4.6667,0.000000,18.070420,10.000000,20.099522,1,4,FP
8,0,4,6,22,14,2,0.661728,0.000000,0.482771,0,8,4.6667,-0.000000,16.147102,8.000000,20.355815,2,6,TN
9,1,4,10,18,14,3,0.750617,0.000000,0.284875,2,8,4.7778,0.000000,15.920928,10.000000,19.648422,1,4,FP
8,1,4,7,22,15,1,0.528395,0.000000,0.000000,2,8,4.7778,-0.000000,18.357107,10.000000,19.616619,2,4,FP
9,1,4,6,26,10,3,0.572840,0.000000,0.418036,2,8,4.6667,-0.000000,17.295456,10.000000,20.019726,1,4,FP
9,1,4,8,22,12,3,0.661728,0.000000,0.385652,2,6,4.4444,-0.000000,17.152363,10.000000,19.701877,1,4,FP
9,0,4,7,19,17,1,0.661728,0.000000,0.457321,0,6,4.1111,0.000000,17.557110,8.000000,18.425440,1,8,TN
8,0,4,5,23,15,1,0.572840,0.000000,0.000000,2,8,4.6667,-0.000000,17.547535,8.000000,20.357386,2,4,TN
9,1,4,6,25,12,2,0.528395,0.000000,0.560605,2,8,4.4444,-0.000000,18.386307,10.000000,19.168427,1,4,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.364820,2,8,4.2222,0.000000,18.068622,10.000000,19.097164,1,6,FP
9,1,4,8,21,14,2,0.617284,0.000000,0.366174,2,8,4.3333,0.000000,18.245055,10.000000,18.788254,1,6,FP
8,1,4,9,21,11,4,0.750617,0.000000,0.000000,2,8,4.0000,-0.000000,17.621160,10.000000,17.982884,2,4,FP
9,1,4,10,18,14,3,0.750617,0.000000,0.431847,2,8,4.2222,0.000000,17.183863,10.000000,18.000132,1,4,FP
8,0,5,9,17,12,4,1.150617,0.000000,0.000000,0,8,3.4444,0.000000,13.635303,7.000000,20.170908,2,2,TN
8,1,4,11,14,19,1,0.706173,0.000000,0.000000,2,8,4.6667,-0.000000,17.373616,10.000000,18.491465,2,4,FP
9,1,4,5,26,13,1,0.439506,0.244772,0.896434,2,8,4.7778,0.017833,17.714845,10.000000,20.445898,1,6,FP
9,1,4,7,24,11,3,0.617284,0.000000,0.552463,2,8,4.3333,0.000000,17.514772,10.000000,19.009770,1,4,FP
9,1,4,9,21,11,4,0.750617,0.000000,0.490532,2,8,4.2222,0.000000,15.890787,10.000000,20.675996,1,4,FP
9,0,4,8,18,16,2,0.750617,0.000000,0.383373,0,8,4.2222,-0.000000,16.603429,8.000000,18.619031,1,8,TN
9,1,4,8,23,10,4,0.706173,0.000000,0.510577,2,8,4.6667,-0.000000,16.450854,10.000000,20.196914,1,4,FP
9,0,4,8,19,14,3,0.795062,0.000000,0.402307,0,8,4.4444,-0.000000,17.486009,8.000000,18.627719,1,8,TN
8,1,4,10,18,14,3,0.750617,0.000000,0.000000,2,8,4.3333,-0.000000,16.923129,10.000000,19.110749,2,4,FP
9,0,4,8,20,12,4,0.839506,0.000000,0.458406,2,8,4.6667,-0.000000,15.481137,8.000000,19.926760,1,8,TN
9,0,4,9,18,13,4,0.883951,0.000000,0.359729,0,6,3.8889,0.000000,15.392126,8.000000,19.752850,1,8,TN
9,0,4,9,17,15,3,0.839506,0.000000,0.437669,2,8,4.7778,-0.000000,15.927406,8.000000,19.303089,1,8,TN
9,1,4,7,24,11,3,0.617284,0.000000,0.527996,2,8,4.3333,-0.000000,17.997293,10.000000,18.657772,1,4,FP
8,0,4,5,21,15,2,0.750617,0.000000,0.000000,0,6,4.5556,-0.000000,16.201873,8.000000,20.150008,2,4,TN
9,0,4,6,21,16,1,0.617284,0.000000,0.367221,0,8,4.2222,0.000000,17.112677,8.000000,19.941340,1,8,TN
8,0,4,10,18,10,6,1.017284,0.000000,0.000000,2,8,4.5556,-0.000000,15.006592,8.000000,18.788810,2,6,TN
8,0,4,10,14,18,2,0.839506,0.000000,0.000000,0,8,4.3333,0.000000,16.694984,8.000000,18.388114,2,4,TN
9,0,4,8,17,18,1,0.706173,0.000000,0.436029,0,8,4.6667,-0.000000,16.975016,8.000000,19.157020,1,8,TN
8,0,4,7,21,13,3,0.750617,0.000000,0.000000,2,8,4.5556,-0.000000,15.929213,8.000000,19.975847,2,4,TN
9,1,4,9,19,15,2,0.661728,0.000000,0.516873,2,6,4.1111,-0.000000,17.115143,10.000000,19.107230,1,4,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.467798,2,8,4.3333,-0.000000,18.150606,10.000000,18.530840,1,4,FP
8,0,4,9,16,13,5,1.061728,0.000000,0.000000,0,6,3.5556,0.000000,15.223919,8.000000,18.042889,2,8,TN
8,0,4,11,15,13,5,1.017284,0.000000,0.000000,0,8,4.4444,-0.000000,14.495393,8.000000,19.698442,2,6,TN
9,0,4,7,20,15,2,0.706173,0.000000,0.358980,0,8,4.4444,0.000000,17.277440,8.000000,18.568556,1,8,TN
9,0,4,5,24,13,2,0.617284,0.000000,0.322323,0,6,4.5556,0.000000,17.452214,8.000000,19.387932,1,8,TN
9,0,4,10,15,16,3,0.883951,0.000000,0.417956,2,8,4.0000,-0.000000,16.620063,8.000000,17.448666,1,8,TN
9,0,4,9,17,15,3,0.839506,0.000000,0.580907,2,8,4.6667,0.000000,16.362582,8.000000,18.011145,1,8,TN
8,1,4,9,22,9,5,0.795062,0.000000,0.000000,2,6,3.8889,-0.000000,15.858730,10.000000,19.942917,2,4,FP
8,1,4,12,16,12,5,0.928395,0.000000,0.000000,2,8,4.6667,-0.000000,15.412044,10.000000,18.883217,2,4,FP
9,1,4,6,25,12,2,0.528395,0.000000,0.466896,2,8,4.2222,0.000000,17.811916,10.000000,19.894447,1,4,FP
9,1,4,7,23,13,2,0.572840,0.000000,0.413121,2,8,4.6667,0.000000,18.181565,10.000000,18.545687,1,4,FP
8,0,4,8,19,14,3,0.795062,0.000000,0.000000,0,6,4.0000,0.000000,16.929224,8.000000,18.167123,2,4,TN
8,0,4,7,17,17,2,0.839506,0.000000,0.000000,0,8,4.1111,-0.000000,16.585915,8.000000,18.954853,2,4,TN
9,0,4,9,16,17,2,0.795062,0.000000,0.641196,0,8,4.1111,0.000000,16.737440,8.000000,18.414449,1,8,TN
9,1,4,8,21,14,2,0.617284,0.000000,0.629550,2,8,4.6667,-0.000000,17.611930,10.000000,19.491399,1,6,FP
9,1,4,8,22,12,3,0.661728,0.000000,0.549963,2,8,4.7778,-0.000000,16.433001,10.000000,20.131313,1,4,FP
9,1,4,6,26,10,3,0.572840,0.000000,0.456850,2,8,4.5556,-0.000000,18.270991,10.000000,19.513937,1,4,FP
8,1,4,8,21,14,2,0.617284,0.000000,0.647436,2,8,4.5556,-0.000000,18.055394,10.000000,18.435856,2,4,FP
9,1,4,7,22,15,1,0.528395,0.000000,0.361832,2,8,4.5556,0.000000,17.925154,10.000000,20.262323,1,4,FP
8,0,4,8,21,10,5,0.883951,0.000000,0.000000,0,8,4.7778,-0.000000,15.726726,8.000000,19.543405,2,4,TN
9,0,4,9,18,13,4,0.883951,0.000000,0.480194,0,8,3.8889,-0.000000,16.683778,8.000000,17.354637,1,8,TN
8,0,4,7,17,17,2,0.839506,0.000000,0.000000,0,8,4.4444,0.000000,16.624169,8.000000,18.945792,2,4,TN
8,0,4,5,24,13,2,0.617284,0.000000,0.000000,0,6,4.3333,-0.000000,17.075367,8.000000,19.876150,2,4,TN
9,1,4,7,22,15,1,0.528395,0.000000,0.461061,2,8,4.8889,-0.000000,17.819685,10.000000,19.949791,1,6,FP
8,0,4,5,24,13,2,0.617284,0.000000,0.000000,0,8,4.5556,-0.000000,16.757110,8.000000,20.423456,2,4,TN
9,0,3,7,18,19,0,0.617284,0.000000,0.408201,0,8,4.5556,-0.000000,18.355745,8.000000,18.505327,1,8,TN
9,1,4,11,14,19,1,0.706173,0.000000,0.406571,2,8,4.2222,0.000000,17.401656,10.000000,18.616269,1,4,FP
9,0,4,6,23,12,3,0.706173,0.000000,0.676138,2,6,4.4444,-0.000000,16.382776,8.000000,20.020576,1,8,TN
8,0,4,6,20,14,3,0.839506,0.000000,0.000000,0,8,4.0000,-0.000000,16.294530,8.000000,19.107790,2,4,TN
9,0,4,6,22,14,2,0.661728,0.000000,0.624628,2,8,4.4444,0.000000,17.240114,8.000000,19.089111,1,8,TN
8,0,4,12,13,14,5,1.061728,0.000000,0.000000,2,8,4.2222,-0.000000,14.465445,8.000000,19.112288,2,4,TN
9,0,4,9,19,11,5,0.928395,0.000000,0.363466,0,6,4.1111,0.000000,14.800860,8.000000,20.150488,1,8,TN
8,1,4,7,23,13,2,0.572840,0.000000,0.765367,2,8,4.4444,0.000000,17.837722,10.000000,19.000000,2,4,FP
9,0,4,6,21,16,1,0.617284,0.000000,0.434224,0,8,4.7778,-0.000000,17.468624,8.000000,19.437151,1,8,TN
8,1,4,9,21,11,4,0.750617,0.000000,0.000000,2,8,4.6667,-0.000000,16.630420,10.000000,19.558063,2,4,FP
9,1,3,8,19,18,0,0.528395,0.000000,0.591417,2,6,4.1111,-0.000000,18.027613,10.000000,19.179700,1,4,FP
8,1,4,7,24,11,3,0.617284,0.000000,0.000000,2,8,4.4444,-0.000000,18.300372,10.000000,18.795598,2,4,FP
9,0,4,5,24,13,2,0.617284,0.000000,0.345630,0,8,4.7778,-0.000000,17.130993,8.000000,19.619937,1,8,TN
9,1,4,8,21,14,2,0.617284,0.000000,0.369998,2,6,4.0000,0.000000,17.521274,10.000000,19.024623,1,4,FP
9,1,4,7,23,13,2,0.572840,0.000000,0.301280,2,8,4.8889,-0.000000,18.227484,10.000000,19.366624,1,4,FP
9,0,4,6,22,14,2,0.661728,0.000000,0.414700,0,8,4.5556,-0.000000,17.212188,8.000000,18.858590,1,8,TN
9,0,4,4,25,14,1,0.528395,0.000000,0.357026,0,8,4.5556,-0.000000,17.905298,8.000000,19.621212,1,8,TN
8,1,5,10,21,9,4,0.928395,0.000000,0.000000,0,6,3.5556,-0.000000,15.378142,10.000000,19.120145,2,2,FP
8,1,4,8,20,16,1,0.572840,0.000000,0.000000,2,8,4.7778,-0.000000,17.944768,10.000000,19.662207,2,4,FP
8,1,4,8,20,16,1,0.572840,0.000000,0.000000,2,6,4.3333,-0.000000,18.612225,10.000000,19.147273,2,4,FP
9,0,4,8,17,18,1,0.706173,0.000000,0.425530,0,8,4.3333,-0.000000,17.648356,8.000000,19.022998,1,8,TN
8,1,3,8,19,18,0,0.528395,0.000000,0.000000,2,8,4.4444,-0.000000,18.107823,10.000000,19.706522,2,4,FP
8,1,4,11,15,17,2,0.750617,0.000000,0.000000,2,8,4.4444,-0.000000,17.314311,10.000000,18.340091,2,4,FP
9,1,4,7,24,11,3,0.617284,0.000000,0.466226,2,8,4.5556,0.000000,17.498570,10.000000,19.295488,1,4,FP
9,0,4,8,19,14,3,0.795062,0.000000,0.578377,0,8,4.5556,0.000000,16.439816,8.000000,19.418534,1,8,TN
9,0,4,8,18,16,2,0.750617,0.000000,0.396732,0,8,4.2222,0.000000,16.545937,8.000000,19.597994,1,8,TN
8,0,4,10,17,12,5,0.972840,0.000000,0.000000,0,6,3.5556,-0.000000,15.078611,8.000000,19.326935,2,4,TN
9,1,4,7,23,13,2,0.572840,0.000000,0.284341,2,8,4.4444,-0.000000,18.053686,10.000000,18.914408,1,4,FP
9,1,4,6,26,10,3,0.572840,0.000000,0.488193,2,8,4.5556,-0.000000,18.230008,10.000000,18.869009,1,4,FP
9,0,4,7,20,15,2,0.706173,0.000000,0.676138,0,6,4.3333,-0.000000,16.382776,8.000000,20.020576,1,8,TN
9,1,4,5,28,9,3,0.528395,0.000000,0.461061,2,8,4.5556,0.000000,17.819685,10.000000,19.949791,1,4,FP
8,1,5,7,25,10,2,0.706173,0.000000,0.000000,2,8,4.7778,-0.000000,16.747543,10.000000,19.165444,2,4,FP
9,0,4,6,22,14,2,0.661728,0.000000,0.283869,0,8,4.4444,0.000000,17.144626,8.000000,18.938888,1,8,TN
8,1,4,11,17,13,4,0.839506,0.000000,0.000000,2,8,4.6667,0.000000,15.754094,10.000000,19.779834,2,4,FP
7,0,4,4,20,16,2,0.839506,0.000000,0.000000,0,6,4.1111,-0.000000,17.098200,8.000000,17.763932,3,4,TN
9,1,4,10,19,12,4,0.795062,0.000000,0.447808,2,8,4.6667,0.000000,16.715111,10.000000,18.428226,1,4,FP
9,1,5,6,26,11,1,0.617284,0.000000,0.554958,2,6,4.7778,0.000000,17.011584,10.000000,19.951083,1,2,FP
9,1,4,10,19,12,4,0.795062,0.000000,0.476056,2,8,4.2222,0.000000,15.862487,10.000000,19.577899,1,4,FP
8,1,4,8,23,10,4,0.706173,0.000000,0.000000,2,8,4.8889,-0.000000,17.262783,10.000000,19.048668,2,4,FP
8,1,4,8,20,16,1,0.572840,0.000000,0.000000,2,8,4.4444,-0.000000,17.314254,10.000000,19.907530,2,4,FP
8,1,4,12,14,16,3,0.839506,0.000000,0.000000,2,6,3.4444,-0.000000,15.742454,10.000000,19.648518,2,4,FP
9,1,5,8,23,11,2,0.750617,0.000000,0.537491,2,8,4.4444,-0.000000,16.799567,10.000000,18.821416,1,2,FP
9,0,4,10,15,16,3,0.883951,0.000000,0.511630,0,8,4.1111,0.000000,16.150687,8.000000,18.288349,1,8,TN
9,1,4,8,21,14,2,0.617284,0.000000,0.507620,2,8,4.4444,0.000000,17.005516,10.000000,19.636184,1,4,FP
9,1,4,10,18,14,3,0.750617,0.000000,0.456850,2,8,4.5556,-0.000000,16.511497,10.000000,19.391172,1,6,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.467423,2,8,4.2222,0.000000,17.216345,10.000000,20.000000,1,6,FP
9,1,4,8,21,14,2,0.617284,0.000000,0.404708,2,8,4.7778,0.000000,17.105830,10.000000,19.969010,1,6,FP
7,0,5,7,22,12,2,0.839506,0.000000,0.000000,0,6,4.3333,-0.000000,16.073824,8.000000,19.452554,3,2,TN
9,0,4,7,22,11,4,0.795062,0.000000,0.412486,0,6,4.3333,-0.000000,15.566044,8.000000,20.000000,1,8,TN
9,1,3,7,21,17,0,0.483951,0.000000,0.432966,2,8,4.6667,0.000000,19.000000,10.000000,19.310382,1,4,FP
9,1,4,9,21,11,4,0.750617,0.000000,0.548979,2,8,4.5556,0.000000,16.670421,10.000000,19.302255,1,6,FP
9,1,4,11,15,17,2,0.750617,0.000000,0.513423,2,8,4.1111,-0.000000,17.150890,10.000000,18.727453,1,4,FP
9,0,4,7,19,17,1,0.661728,0.000000,0.349885,2,8,4.6667,0.000000,17.430420,8.000000,18.936878,1,8,TN
8,0,4,5,24,13,2,0.617284,0.000000,0.000000,0,8,4.3333,-0.000000,18.046983,8.000000,19.278491,2,4,TN
8,0,4,9,15,19,1,0.750617,0.000000,0.000000,0,6,4.1111,-0.000000,16.717433,8.000000,18.850642,2,4,TN
7,0,5,5,22,14,1,0.839506,0.000000,0.000000,0,8,4.3333,-0.000000,15.576425,7.000000,19.929267,3,2,TN
9,1,4,8,22,12,3,0.661728,0.000000,0.687580,2,8,4.3333,-0.000000,17.225365,10.000000,18.956667,1,6,FP
9,1,4,6,25,12,2,0.528395,0.000000,0.224161,2,6,4.2222,0.000000,17.904441,10.000000,19.944765,1,4,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.263156,2,8,4.4444,0.000000,18.324982,10.000000,18.840843,1,4,FP
8,0,3,9,14,21,0,0.706173,0.000000,0.000000,0,8,4.3333,-0.000000,18.148788,8.000000,18.627719,2,4,TN
8,0,4,5,25,11,3,0.661728,0.000000,0.000000,0,6,4.1111,-0.000000,17.122737,8.000000,19.101453,2,4,TN
9,1,4,6,25,12,2,0.528395,0.000000,0.351667,2,8,4.7778,-0.000000,17.623169,10.000000,19.883628,1,4,FP
9,1,4,8,22,12,3,0.661728,0.000000,0.549518,2,8,4.5556,0.000000,17.213405,10.000000,19.644374,1,4,FP
9,1,5,9,21,12,2,0.795062,0.000000,0.526675,0,8,4.4444,-0.000000,16.756467,10.000000,18.540375,1,2,FP
9,1,5,8,23,11,2,0.750617,0.000000,0.603190,0,8,4.5556,0.000000,16.906461,10.000000,18.504319,1,2,FP
9,0,4,9,16,17,2,0.795062,0.000000,0.428856,0,6,3.6667,0.000000,16.164710,8.000000,19.648716,1,8,TN
9,0,4,6,23,12,3,0.706173,0.000000,0.350540,2,6,4.3333,0.000000,16.368238,8.000000,20.186393,1,8,TN
9,0,4,5,24,13,2,0.617284,0.000000,0.297347,0,8,4.4444,0.000000,18.039966,8.000000,18.633626,1,8,TN
9,0,4,7,20,15,2,0.706173,0.000000,0.472241,2,6,4.3333,0.000000,16.986677,8.000000,19.347689,1,8,TN
9,1,4,9,19,15,2,0.661728,0.000000,0.464916,2,8,4.2222,0.000000,17.465042,10.000000,19.204522,1,4,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.337346,2,8,4.5556,0.000000,17.936010,10.000000,19.168643,1,4,FP
9,1,4,7,22,15,1,0.528395,0.000000,0.567940,2,8,4.7778,0.000000,17.941808,10.000000,19.600021,1,4,FP
9,1,3,6,23,16,0,0.439506,0.319260,0.682923,2,8,4.6667,0.052177,18.094004,10.000000,20.259215,1,6,FP
9,1,4,9,18,17,1,0.617284,0.536113,0.652540,2,8,4.5556,0.100825,17.446453,10.000000,18.660694,1,6,FP
8,0,4,8,17,14,4,0.972840,0.000000,0.000000,0,8,4.4444,-0.000000,15.353958,8.000000,19.075348,2,8,TN
8,0,4,8,17,14,4,0.972840,0.000000,0.000000,0,8,4.2222,-0.000000,15.861007,8.000000,17.948352,2,4,TN
9,0,4,6,23,12,3,0.706173,0.000000,0.255079,0,8,4.3333,0.000000,16.354066,8.000000,20.080655,1,8,TN
9,1,4,6,25,12,2,0.528395,0.472932,0.543509,2,6,4.5556,0.108058,17.645659,10.000000,19.438385,1,4,FP
9,0,3,3,26,15,0,0.439506,0.000000,0.637083,2,8,4.5556,-0.000000,18.471575,8.000000,20.237721,1,8,TN
8,1,4,9,20,13,3,0.706173,0.000000,0.000000,2,8,4.5556,0.000000,16.624974,10.000000,19.580536,2,4,FP
8,0,4,7,19,17,1,0.661728,0.000000,0.542704,0,8,4.4444,-0.000000,17.185234,8.000000,19.143238,2,4,TN
9,1,4,6,25,12,2,0.528395,0.000000,0.606013,2,8,4.5556,-0.000000,18.439383,10.000000,19.174687,1,4,FP
9,1,4,6,26,10,3,0.572840,0.000000,0.324387,2,6,4.2222,-0.000000,18.056457,10.000000,18.847758,1,4,FP
9,1,4,8,21,14,2,0.617284,0.000000,0.448205,2,8,4.6667,-0.000000,17.576678,10.000000,19.332510,1,4,FP
9,1,4,7,23,13,2,0.572840,0.000000,0.353713,2,8,4.6667,-0.000000,17.559646,10.000000,19.952234,1,4,FP
9,1,4,6,26,10,3,0.572840,0.000000,0.343319,2,8,4.5556,0.000000,17.574568,10.000000,19.578169,1,4,FP
9,0,4,6,21,16,1,0.617284,0.000000,0.252685,2,6,4.3333,-0.000000,17.475049,8.000000,19.610700,1,8,TN
8,0,4,5,20,17,1,0.706173,0.000000,0.000000,0,8,4.5556,-0.000000,17.241111,8.000000,18.287520,2,4,TN
8,1,5,14,12,15,3,1.061728,0.000000,0.000000,0,6,3.6667,0.000000,14.622172,10.000000,19.028383,2,2,FP
9,1,4,10,18,14,3,0.750617,0.000000,0.421556,2,8,4.4444,0.000000,16.540616,10.000000,18.907260,1,4,FP
9,1,4,9,20,13,3,0.706173,0.000000,0.485173,2,8,4.5556,0.000000,17.419975,10.000000,18.316038,1,4,FP
9,1,4,8,20,16,1,0.572840,0.000000,0.316836,2,8,4.7778,-0.000000,17.781325,10.000000,19.154734,1,4,FP
9,0,4,8,18,16,2,0.750617,0.000000,0.335159,0,8,4.6667,-0.000000,16.159204,8.000000,20.176273,1,8,TN
9,0,4,5,23,15,1,0.572840,0.000000,0.528358,0,8,4.6667,-0.000000,17.449581,8.000000,19.524026,1,8,TN
9,0,4,6,22,14,2,0.661728,0.000000,0.331221,2,8,4.2222,0.000000,17.076460,8.000000,19.638960,1,8,TN
9,0,4,5,23,15,1,0.572840,0.000000,0.504331,0,8,4.5556,0.000000,18.190682,8.000000,18.957787,1,8,TN
9,1,4,10,19,12,4,0.795062,0.000000,0.537690,2,8,4.2222,0.000000,16.230150,10.000000,19.033681,1,6,FP
9,1,4,7,23,13,2,0.572840,0.000000,0.658917,2,8,4.3333,-0.000000,17.585624,10.000000,19.545953,1,4,FP
9,0,4,8,17,18,1,0.706173,0.000000,0.403831,0,8,4.7778,0.000000,17.222832,8.000000,18.764777,1,8,TN
9,1,4,7,22,15,1,0.528395,0.000000,0.389524,2,8,4.8889,-0.000000,18.243615,10.000000,19.647369,1,4,FP
8,0,4,7,19,13,4,0.928395,0.000000,0.000000,0,8,4.3333,-0.000000,15.662552,8.000000,18.531961,2,4,TN
9,1,4,6,27,8,4,0.617284,0.000000,0.437328,2,8,4.2222,0.000000,18.191256,10.000000,18.493031,1,4,FP
9,1,4,7,23,13,2,0.572840,0.456850,0.715290,2,8,4.6667,0.049382,17.615932,10.000000,19.689321,1,4,FP
9,0,4,7,19,17,1,0.661728,0.000000,0.570173,0,8,4.3333,0.000000,17.382883,8.000000,18.600486,1,8,TN
9,0,4,6,22,14,2,0.661728,0.000000,0.293476,0,6,3.8889,0.000000,17.136072,8.000000,19.355154,1,8,TN
9,1,4,7,22,15,1,0.528395,0.000000,0.555308,2,8,4.5556,0.000000,18.046058,10.000000,19.580247,1,4,FP
8,0,4,10,17,12,5,0.972840,0.000000,0.000000,2,8,4.3333,-0.000000,15.374293,8.000000,18.627719,2,4,TN
9,0,4,8,17,18,1,0.706173,0.000000,0.480716,0,8,4.3333,-0.000000,17.113802,8.000000,19.024405,1,8,TN
8,0,3,4,21,18,0,0.617284,0.000000,0.000000,0,8,4.6667,-0.000000,18.182730,8.000000,18.730601,2,4,TN
7,0,5,6,19,13,3,1.106173,0.000000,0.000000,0,8,4.1111,-0.000000,15.218164,7.000000,17.964326,3,6,TN
9,1,4,9,20,13,3,0.706173,0.000000,0.607241,2,8,4.5556,0.000000,17.681838,10.000000,18.707769,1,4,FP
9,0,4,5,23,15,1,0.572840,0.000000,0.408383,0,8,4.6667,0.000000,18.061075,8.000000,19.122338,1,8,TN
9,1,4,9,18,17,1,0.617284,0.000000,0.309557,2,8,4.3333,-0.000000,17.347039,10.000000,19.231590,1,4,FP
9,0,4,7,19,17,1,0.661728,0.000000,0.714556,0,8,4.0000,0.000000,17.345410,8.000000,18.489652,1,8,TN
9,1,4,8,22,12,3,0.661728,0.000000,0.388195,2,6,3.7778,-0.000000,17.199163,10.000000,18.848505,1,4,FP
9,1,4,9,20,13,3,0.706173,0.000000,0.433768,2,8,4.4444,0.000000,16.743275,10.000000,19.391713,1,6,FP
8,0,4,9,17,15,3,0.839506,0.000000,0.000000,0,8,4.3333,-0.000000,15.957085,8.000000,19.266972,2,4,TN
9,1,3,6,23,16,0,0.439506,0.403430,0.563066,2,6,4.5556,0.076835,18.952462,10.000000,19.624845,1,4,FP
8,1,4,9,20,13,3,0.706173,0.000000,0.000000,2,8,4.5556,-0.000000,16.575205,10.000000,19.477403,2,4,FP
9,1,4,9,19,15,2,0.661728,0.000000,0.481755,2,6,4.1111,0.000000,16.695973,10.000000,20.115604,1,4,FP
9,1,4,7,22,15,1,0.528395,0.411057,0.661929,2,6,4.1111,0.063461,18.181123,10.000000,18.859989,1,4,FP
9,0,4,4,27,10,3,0.617284,0.000000,0.310821,2,6,4.4444,-0.000000,17.870158,8.000000,18.563116,1,8,TN
9,1,4,7,24,11,3,0.617284,0.000000,0.560890,2,6,4.2222,-0.000000,18.120457,10.000000,18.627719,1,4,FP
7,1,5,8,25,8,2,0.883951,0.000000,0.000000,0,8,4.3333,-0.000000,17.118714,10.000000,18.133157,3,2,FP
7,1,4,9,21,11,4,0.750617,0.000000,0.000000,2,6,4.0000,-0.000000,17.076288,10.000000,18.845056,3,4,FP
8,1,4,8,20,16,1,0.572840,0.000000,0.674010,2,6,4.3333,-0.000000,17.781128,10.000000,19.426197,2,4,FP
8,0,4,5,23,15,1,0.572840,0.000000,0.000000,2,6,4.4444,-0.000000,18.230660,8.000000,19.277750,2,4,TN
8,0,4,7,20,15,2,0.706173,0.000000,0.000000,2,6,4.2222,0.000000,17.206806,8.000000,18.637065,2,4,TN
9,1,4,7,24,11,3,0.617284,0.000000,0.508701,2,6,4.0000,-0.000000,17.159280,10.000000,20.123650,1,4,FP
9,1,4,6,25,12,2,0.528395,0.000000,0.424534,2,8,4.6667,0.000000,17.538941,10.000000,20.323020,1,4,FP
8,0,4,9,17,15,3,0.839506,0.000000,0.000000,0,8,4.5556,-0.000000,15.779012,8.000000,19.512386,2,4,TN
9,1,4,5,27,11,2,0.483951,0.000000,0.478353,2,6,4.4444,-0.000000,18.971653,10.000000,19.000000,1,4,FP
9,0,4,9,19,11,5,0.928395,0.000000,0.509799,0,8,4.4444,-0.000000,16.414913,8.000000,17.410875,1,8,TN
8,0,4,7,22,11,4,0.795062,0.000000,0.000000,0,6,3.8889,-0.000000,16.095322,8.000000,19.858201,2,4,TN
